MIM Number	Ensembl Gene ID (Ensembl)
600174	ENSG00000174238
600178	ENSG00000166963
600179	ENSG00000132518
600181	ENSG00000148346
600182	ENSG00000103257
600183	ENSG00000108861
600184	ENSG00000095321
600185	ENSG00000139618
600187	ENSG00000132507
600188	ENSG00000104964
600189	ENSG00000196781
600190	ENSG00000140332
600192	ENSG00000141380
600194	ENSG00000172867
600197	ENSG00000198517
600201	ENSG00000101440
600206	ENSG00000151491
600207	ENSG00000115756
600210	ENSG00000020633
600211	ENSG00000124813
600212	ENSG00000169710
600214	ENSG00000204305
600215	ENSG00000140259
600220	ENSG00000197943
600221	ENSG00000120156
600222	ENSG00000066056
600225	ENSG00000131979
600227	ENSG00000162063
600228	ENSG00000111319
600229	ENSG00000115902
600230	ENSG00000149782
600232	ENSG00000145864
600233	ENSG00000182256
600234	ENSG00000134240
600235	ENSG00000105711
600236	ENSG00000117724
600237	ENSG00000100084
600238	ENSG00000125780
600239	ENSG00000183671
600240	ENSG00000184451
600241	ENSG00000181773
600242	ENSG00000126353
600243	ENSG00000129562
600244	ENSG00000188389
600245	ENSG00000122176
600246	ENSG00000158711
600247	ENSG00000111145
600249	ENSG00000144908
600250	ENSG00000143184
600253	ENSG00000106546
600258	ENSG00000064933
600259	ENSG00000122512
600262	ENSG00000073756
600264	ENSG00000198049
600266	ENSG00000018280
600267	ENSG00000163629
600270	ENSG00000106333
600271	ENSG00000134762
600272	ENSG00000121058
600275	ENSG00000134250
600276	ENSG00000074181
600277	ENSG00000117318
600278	ENSG00000076864
600279	ENSG00000162735
600280	ENSG00000103274
600281	ENSG00000101076
600282	ENSG00000149403
600283	ENSG00000105737
600284	ENSG00000105656
600285	ENSG00000120705
600286	ENSG00000241973
600287	ENSG00000106105
600288	ENSG00000125798
600289	ENSG00000112062
600291	ENSG00000138031
600292	ENSG00000129467
600293	ENSG00000173175
600294	ENSG00000174233
600295	ENSG00000120937
600296	ENSG00000163273
600297	ENSG00000165556
600298	ENSG00000162761
600299	ENSG00000078674
600300	ENSG00000110436
600301	ENSG00000196177
600303	ENSG00000107263
600305	ENSG00000167969
600306	ENSG00000100804
600307	ENSG00000142507
600308	ENSG00000171885
600310	ENSG00000105664
600311	ENSG00000197540
600312	ENSG00000106268
600314	ENSG00000107338
600315	ENSG00000186827
600317	ENSG00000167460
600322	ENSG00000132639
600323	ENSG00000090104
600324	ENSG00000163735
600326	ENSG00000110367
600327	ENSG00000213023
600328	ENSG00000275023
600336	ENSG00000187714
600337	ENSG00000100739
600338	ENSG00000114771
600339	ENSG00000143321
600340	ENSG00000102934
600341	ENSG00000092445
600342	ENSG00000148604
600345	ENSG00000174808
600346	ENSG00000277258
600347	ENSG00000132692
600349	ENSG00000125968
600353	ENSG00000143556
600354	ENSG00000172062
600355	ENSG00000249437
600357	ENSG00000142937
600358	ENSG00000163655
600359	ENSG00000151704
600362	ENSG00000177731
600364	ENSG00000048545
600365	ENSG00000159842
600366	ENSG00000016082
600367	ENSG00000176102
600369	ENSG00000101138
600370	ENSG00000075415
600372	ENSG00000139350
600374	ENSG00000140463
600375	ENSG00000196584
600377	ENSG00000166573
600378	ENSG00000132305
600379	ENSG00000196132
600380	ENSG00000131408
600381	ENSG00000126777
600382	ENSG00000174485
600385	ENSG00000121281
600386	ENSG00000115738
600387	ENSG00000109743
600388	ENSG00000112818
600389	ENSG00000141434
600390	ENSG00000105698
600391	ENSG00000187210
600392	ENSG00000002016
600393	ENSG00000168496
600395	ENSG00000063660
600396	ENSG00000067596
600397	ENSG00000158445
600398	ENSG00000170949
600400	ENSG00000085377
600403	ENSG00000078098
600404	ENSG00000049541
600405	ENSG00000133119
600407	ENSG00000111445
600408	ENSG00000204580
600409	ENSG00000112033
600410	ENSG00000123610
600411	ENSG00000117228
600412	ENSG00000162645
600413	ENSG00000117226
600414	ENSG00000139197
600415	ENSG00000137561
600417	ENSG00000076685
600418	ENSG00000078053
600421	ENSG00000145451
600422	ENSG00000170231
600423	ENSG00000117298
600424	ENSG00000173638
600426	ENSG00000007968
600427	ENSG00000112242
600428	ENSG00000160293
600429	ENSG00000111846
600431	ENSG00000147883
600432	ENSG00000102924
600433	ENSG00000141668
600434	ENSG00000170323
600435	ENSG00000150281
600437	ENSG00000099984
600438	ENSG00000108064
600439	ENSG00000106028
600440	ENSG00000167136
600441	ENSG00000183087
600442	ENSG00000161798
600443	ENSG00000173221
600444	ENSG00000198743
600445	ENSG00000282608
600446	ENSG00000170425
600447	ENSG00000139625
600448	ENSG00000065675
600449	ENSG00000187134
600450	ENSG00000151632
600451	ENSG00000198610
600453	ENSG00000121060
600454	ENSG00000149273
600455	ENSG00000206941
600456	ENSG00000148053
600463	ENSG00000184254
600464	ENSG00000165527
600465	ENSG00000151150
600466	ENSG00000006534
600469	ENSG00000136937
600470	ENSG00000152977
600471	ENSG00000164822
600472	ENSG00000164816
600473	ENSG00000185129
600474	ENSG00000164047
600475	ENSG00000166337
600477	ENSG00000135740
600478	ENSG00000204351
600480	ENSG00000140262
600481	ENSG00000198911
600483	ENSG00000107831
600487	ENSG00000115257
600488	ENSG00000099139
600489	ENSG00000131196
600490	ENSG00000101096
600491	ENSG00000037749
600492	ENSG00000116044
600493	ENSG00000174837
600494	ENSG00000184486
600495	ENSG00000114867
600497	ENSG00000162409
600502	ENSG00000132740
600503	ENSG00000113387
600504	ENSG00000168135
600505	ENSG00000113712
600508	ENSG00000158092
600509	ENSG00000006071
600514	ENSG00000189056
600515	ENSG00000169313
600516	ENSG00000030110
600517	ENSG00000057149
600518	ENSG00000206073
600519	ENSG00000140307
600520	ENSG00000165417
600521	ENSG00000127241
600522	ENSG00000116711
600523	ENSG00000110911
600524	ENSG00000163785
600525	ENSG00000064195
600526	ENSG00000072518
600527	ENSG00000125266
600528	ENSG00000110090
600529	ENSG00000148090
600530	ENSG00000115616
600531	ENSG00000180251
600532	ENSG00000178127
600533	ENSG00000162738
600534	ENSG00000130303
600535	ENSG00000106511
600536	ENSG00000135424
600537	ENSG00000004700
600538	ENSG00000167815
600539	ENSG00000163558
600540	ENSG00000105866
600541	ENSG00000006468
600542	ENSG00000119508
600543	ENSG00000178568
600544	ENSG00000088386
600547	ENSG00000171097
600548	ENSG00000113013
600549	ENSG00000113141
600550	ENSG00000256043
600551	ENSG00000177464
600552	ENSG00000173578
600553	ENSG00000146360
600554	ENSG00000164136
600555	ENSG00000115415
600556	ENSG00000170581
600558	ENSG00000138378
600560	ENSG00000160691
600562	ENSG00000154162
600563	ENSG00000122420
600564	ENSG00000055955
600565	ENSG00000179915
600566	ENSG00000110076
600567	ENSG00000021645
600568	ENSG00000169760
600570	ENSG00000114859
600571	ENSG00000084093
600572	ENSG00000115875
600573	ENSG00000178913
600574	ENSG00000099949
600575	ENSG00000211460
600576	ENSG00000136574
600577	ENSG00000107187
600578	ENSG00000204657
600579	ENSG00000151490
600580	ENSG00000109572
600581	ENSG00000172201
600582	ENSG00000198363
600583	ENSG00000135605
600584	ENSG00000183072
600585	ENSG00000163810
600586	ENSG00000114346
600587	ENSG00000146707
600589	ENSG00000112658
600590	ENSG00000213639
600591	ENSG00000023608
600592	ENSG00000166508
600594	ENSG00000070413
600595	ENSG00000032742
600596	ENSG00000166482
600597	ENSG00000115896
600599	ENSG00000105610
600600	ENSG00000154928
600605	ENSG00000173171
600607	ENSG00000163159
600608	ENSG00000072682
600609	ENSG00000154727
600610	ENSG00000104064
600611	ENSG00000004478
600613	ENSG00000158747
600614	ENSG00000163993
600615	ENSG00000205076
600616	ENSG00000139329
600617	ENSG00000147465
600618	ENSG00000139083
600620	ENSG00000119782
600621	ENSG00000104435
600623	ENSG00000085117
600626	ENSG00000108679
600629	ENSG00000241106
600632	ENSG00000183715
600633	ENSG00000160180
600635	ENSG00000136352
600636	ENSG00000164305
600637	ENSG00000105143
600639	ENSG00000106144
600641	ENSG00000261052
600642	ENSG00000136286
600644	ENSG00000110400
600646	ENSG00000101000
600647	ENSG00000188816
600650	ENSG00000157184
600654	ENSG00000092010
600655	ENSG00000114942
600658	ENSG00000011485
600659	ENSG00000205250
600660	ENSG00000068305
600661	ENSG00000213999
600662	ENSG00000081189
600663	ENSG00000116604
600664	ENSG00000213341
600665	ENSG00000168412
600667	ENSG00000180340
600673	ENSG00000108312
600675	ENSG00000126215
600678	ENSG00000116062
600681	ENSG00000123700
600682	ENSG00000155380
600684	ENSG00000122224
600685	ENSG00000182481
600686	ENSG00000114030
600687	ENSG00000156299
600688	ENSG00000158516
600690	ENSG00000145022
600691	ENSG00000130304
600692	ENSG00000130595
600693	ENSG00000011304
600694	ENSG00000134352
600696	ENSG00000104823
600697	ENSG00000117222
600698	ENSG00000149948
600700	ENSG00000145012
600701	ENSG00000137309
600702	ENSG00000196876
600707	ENSG00000143742
600708	ENSG00000140319
600709	ENSG00000196305
600711	ENSG00000175832
600712	ENSG00000165119
600713	ENSG00000117594
600714	ENSG00000120129
600715	ENSG00000113296
600716	ENSG00000134242
600722	ENSG00000131238
600723	ENSG00000108852
600724	ENSG00000070729
600725	ENSG00000164690
600726	ENSG00000163501
600727	ENSG00000162599
600728	ENSG00000147862
600729	ENSG00000141905
600730	ENSG00000288611
600731	ENSG00000125522
600732	ENSG00000175906
600733	ENSG00000139515
600734	ENSG00000120457
600735	ENSG00000068079
600738	ENSG00000110876
600742	ENSG00000069702
600743	ENSG00000090447
600744	ENSG00000112561
600745	ENSG00000267467
600746	ENSG00000113722
600747	ENSG00000121068
600748	ENSG00000139644
600749	ENSG00000092067
600750	ENSG00000106236
600751	ENSG00000088827
600752	ENSG00000132975
600753	ENSG00000090863
600754	ENSG00000157227
600755	ENSG00000157152
600756	ENSG00000119383
600758	ENSG00000169398
600759	ENSG00000143801
600760	ENSG00000168447
600761	ENSG00000166828
600763	ENSG00000133112
600764	ENSG00000153029
600767	ENSG00000057608
600768	ENSG00000169410
600769	ENSG00000127324
600770	ENSG00000117983
600772	ENSG00000064995
600773	ENSG00000120656
600774	ENSG00000197780
600777	ENSG00000125482
600778	ENSG00000111276
600781	ENSG00000131096
600782	ENSG00000129990
600783	ENSG00000112855
600784	ENSG00000113088
600786	ENSG00000011007
600787	ENSG00000103363
600788	ENSG00000154582
600789	ENSG00000214026
600796	ENSG00000104897
600797	ENSG00000185950
600798	ENSG00000130202
600799	ENSG00000204217
600800	ENSG00000138386
600804	ENSG00000134640
600805	ENSG00000053747
600806	ENSG00000130176
600810	ENSG00000101333
600811	ENSG00000134574
600812	ENSG00000136450
600813	ENSG00000161547
600814	ENSG00000020922
600815	ENSG00000106628
600816	ENSG00000109971
600817	ENSG00000163032
600818	ENSG00000149591
600819	ENSG00000114416
600820	ENSG00000095139
600821	ENSG00000166148
600822	ENSG00000273841
600823	ENSG00000052344
600824	ENSG00000129170
600825	ENSG00000069667
600826	ENSG00000130287
600827	ENSG00000095464
600828	ENSG00000241837
600829	ENSG00000165458
600830	ENSG00000234127
600831	ENSG00000196730
600832	ENSG00000140350
600833	ENSG00000004866
600834	ENSG00000197279
600835	ENSG00000107562
600836	ENSG00000163499
600837	ENSG00000168621
600838	ENSG00000109101
600839	ENSG00000074803
600840	ENSG00000064651
600842	ENSG00000084734
600843	ENSG00000109991
600844	ENSG00000187848
600845	ENSG00000108405
600846	ENSG00000135124
600848	ENSG00000196498
600849	ENSG00000141027
600853	ENSG00000070614
600855	ENSG00000157540
600856	ENSG00000129757
600857	ENSG00000073578
600859	ENSG00000106305
600860	ENSG00000122034
600861	ENSG00000116741
600862	ENSG00000173744
600863	ENSG00000213923
600864	ENSG00000141551
600865	ENSG00000139970
600866	ENSG00000071994
600867	ENSG00000163479
600868	ENSG00000124783
600869	ENSG00000198055
600870	ENSG00000198873
600871	ENSG00000162676
600873	ENSG00000117151
600874	ENSG00000174021
600875	ENSG00000119640
600876	ENSG00000166900
600877	ENSG00000157542
600879	ENSG00000106459
600887	ENSG00000113318
600888	ENSG00000050327
600889	ENSG00000080910
600890	ENSG00000084754
600892	ENSG00000159263
600895	ENSG00000119973
600896	ENSG00000181408
600897	ENSG00000121634
600898	ENSG00000176887
600899	ENSG00000253729
600900	ENSG00000163069
600902	ENSG00000086475
600904	ENSG00000152092
600909	ENSG00000160285
600910	ENSG00000120211
600911	ENSG00000066382
600912	ENSG00000137310
600914	ENSG00000100650
600915	ENSG00000132688
600916	ENSG00000040933
600917	ENSG00000154415
600921	ENSG00000102678
600922	ENSG00000065534
600923	ENSG00000143224
600924	ENSG00000127554
600925	ENSG00000149177
600926	ENSG00000132334
600927	ENSG00000129355
600928	ENSG00000103148
600929	ENSG00000100122
600930	ENSG00000106304
600932	ENSG00000162728
600933	ENSG00000164251
600934	ENSG00000086205
600935	ENSG00000121361
600936	ENSG00000072571
600937	ENSG00000187486
600938	ENSG00000122257
600939	ENSG00000137070
600940	ENSG00000005156
600941	ENSG00000090013
600943	ENSG00000149257
600944	ENSG00000095059
600945	ENSG00000163794
600946	ENSG00000112964
600947	ENSG00000173805
600948	ENSG00000168314
600950	ENSG00000129673
600951	ENSG00000147601
600953	ENSG00000150782
600954	ENSG00000112977
600956	ENSG00000135409
600957	ENSG00000104899
600958	ENSG00000134571
600959	ENSG00000129083
600960	ENSG00000119335
600963	ENSG00000177045
600966	ENSG00000131899
600967	ENSG00000133740
600968	ENSG00000070915
600970	ENSG00000196586
600976	ENSG00000083857
600978	ENSG00000227507
600979	ENSG00000111321
600980	ENSG00000152592
600981	ENSG00000154330
600982	ENSG00000095015
600983	ENSG00000151623
600984	ENSG00000213676
600985	ENSG00000168477
600986	ENSG00000163462
600988	ENSG00000196547
600993	ENSG00000141646
600997	ENSG00000133216
600998	ENSG00000156052
600999	ENSG00000103495
601002	ENSG00000100983
601007	ENSG00000116678
601009	ENSG00000104067
601010	ENSG00000125878
601011	ENSG00000141837
601012	ENSG00000148408
601013	ENSG00000198216
601014	ENSG00000075711
601015	ENSG00000119655
601017	ENSG00000101400
601019	ENSG00000196517
601020	ENSG00000114013
601021	ENSG00000110713
601022	ENSG00000204498
601023	ENSG00000165280
601024	ENSG00000161203
601025	ENSG00000006125
601026	ENSG00000196961
601028	ENSG00000196776
601029	ENSG00000106484
601030	ENSG00000258818
601031	ENSG00000158106
601032	ENSG00000123143
601033	ENSG00000130702
601035	ENSG00000169045
601037	ENSG00000169813
601038	ENSG00000197406
601040	ENSG00000073060
601041	ENSG00000065717
601045	ENSG00000198561
601046	ENSG00000262406
601047	ENSG00000105974
601048	ENSG00000105971
601051	ENSG00000102854
601052	ENSG00000127445
601053	ENSG00000164050
601054	ENSG00000076356
601055	ENSG00000114554
601056	ENSG00000140379
601057	ENSG00000249915
601058	ENSG00000132475
601060	ENSG00000136960
601061	ENSG00000125743
601062	ENSG00000100028
601063	ENSG00000167088
601064	ENSG00000185650
601065	ENSG00000090861
601066	ENSG00000155463
601069	ENSG00000196793
601070	ENSG00000134470
601074	ENSG00000149187
601077	ENSG00000094796
601078	ENSG00000161850
601080	ENSG00000161265
601081	ENSG00000173208
601082	ENSG00000186591
601089	ENSG00000103241
601090	ENSG00000054598
601091	ENSG00000251493
601092	ENSG00000170122
601093	ENSG00000168269
601094	ENSG00000186790
601097	ENSG00000109099
601099	ENSG00000155926
601100	ENSG00000155304
601102	ENSG00000156976
601103	ENSG00000197614
601105	ENSG00000143387
601107	ENSG00000023839
601109	ENSG00000158748
601112	ENSG00000198431
601113	ENSG00000170606
601114	ENSG00000161647
601115	ENSG00000198822
601116	ENSG00000179603
601117	ENSG00000172009
601118	ENSG00000164615
601119	ENSG00000125656
601120	ENSG00000179776
601121	ENSG00000119630
601122	ENSG00000135914
601123	ENSG00000111728
601124	ENSG00000001617
601125	ENSG00000159399
601126	ENSG00000144747
601128	ENSG00000163041
601129	ENSG00000138115
601130	ENSG00000138109
601131	ENSG00000108242
601132	ENSG00000141068
601133	ENSG00000130612
601134	ENSG00000134910
601135	ENSG00000168505
601139	ENSG00000105497
601140	ENSG00000173457
601141	ENSG00000169282
601142	ENSG00000069424
601143	ENSG00000204843
601145	ENSG00000160213
601146	ENSG00000125965
601147	ENSG00000156466
601148	ENSG00000163206
601149	ENSG00000166411
601150	ENSG00000013573
601153	ENSG00000189283
601155	ENSG00000180448
601156	ENSG00000172156
601157	ENSG00000164821
601158	ENSG00000107643
601159	ENSG00000163823
601166	ENSG00000154165
601167	ENSG00000169860
601168	ENSG00000113657
601172	ENSG00000173546
601175	ENSG00000213465
601176	ENSG00000023909
601177	ENSG00000168374
601178	ENSG00000135387
601179	ENSG00000132341
601180	ENSG00000099901
601181	ENSG00000153201
601182	ENSG00000115942
601183	ENSG00000182809
601184	ENSG00000102580
601185	ENSG00000159167
601189	ENSG00000177700
601190	ENSG00000139053
601191	ENSG00000100632
601192	ENSG00000127472
601193	ENSG00000124812
601194	ENSG00000174125
601196	ENSG00000116731
601197	ENSG00000166402
601199	ENSG00000036828
601203	ENSG00000115602
601204	ENSG00000134247
601205	ENSG00000126778
601206	ENSG00000110777
601207	ENSG00000145214
601209	ENSG00000169564
601210	ENSG00000197111
601211	ENSG00000123146
601212	ENSG00000120899
601213	ENSG00000164163
601215	ENSG00000175054
601218	ENSG00000197381
601231	ENSG00000198793
601232	ENSG00000105851
601233	ENSG00000175189
601234	ENSG00000196531
601235	ENSG00000178105
601236	ENSG00000153071
601237	ENSG00000128482
601239	ENSG00000134769
601240	ENSG00000130005
601241	ENSG00000116478
601242	ENSG00000101460
601243	ENSG00000177302
601244	ENSG00000152402
601245	ENSG00000159259
601246	ENSG00000167670
601247	ENSG00000100485
601248	ENSG00000136717
601249	ENSG00000161542
601250	ENSG00000175806
601252	ENSG00000085265
601253	ENSG00000182533
601254	ENSG00000108984
601255	ENSG00000130294
601257	ENSG00000079785
601258	ENSG00000134716
601259	ENSG00000178522
601260	ENSG00000106261
601261	ENSG00000166529
601262	ENSG00000170631
601263	ENSG00000126934
601265	ENSG00000156574
601266	ENSG00000128951
601267	ENSG00000121807
601268	ENSG00000183625
601269	ENSG00000108561
601270	ENSG00000186529
601271	ENSG00000044012
601272	ENSG00000028528
601273	ENSG00000070371
601274	ENSG00000106853
601275	ENSG00000150625
601276	ENSG00000188629
601278	ENSG00000109536
601279	ENSG00000183628
601280	ENSG00000180660
601281	ENSG00000012171
601282	ENSG00000178209
601284	ENSG00000139567
601285	ENSG00000127922
601288	ENSG00000164924
601289	ENSG00000166913
601290	ENSG00000175793
601291	ENSG00000174607
601292	ENSG00000197165
601293	ENSG00000106615
601295	ENSG00000125255
601296	ENSG00000030304
601297	ENSG00000129194
601299	ENSG00000107779
601300	ENSG00000135503
601301	ENSG00000137168
601302	ENSG00000221823
601303	ENSG00000105254
601304	ENSG00000100138
601305	ENSG00000157219
601306	ENSG00000180353
601309	ENSG00000185920
601310	ENSG00000187048
601311	ENSG00000167780
601313	ENSG00000008710
601314	ENSG00000169567
601323	ENSG00000104805
601324	ENSG00000138668
601325	ENSG00000113805
